gameId,playId,frameId,nflId,displayName,club,playDirection,x,y,s,a,dis,o,dir,position,Closest_Defender,Open_Field_Tackle_IND,Open_Field_Missed_Tackle_IND
2022092900,78,18,46312,Keion Crossen,MIA,left,78.18,53.17,4.37,0.34,0.31,30.33,21.89,CB,2.444442677,1,0
2022092900,102,17,52478,Brandon Jones,MIA,left,68.18,19.19,2.9,3.01,0.3,223.62,4.56,SS,1.851944924,0,0
2022092900,126,26,46142,Jerome Baker,MIA,left,47.67,6.05,8.2,2.02,0.83,208.4,212.2,ILB,6.125691798,1,0
2022092900,126,11,43327,Xavien Howard,MIA,left,55.25,7.57,3.2,5.15,0.34,74.24,95.11,CB,9.021396788,0,1
2022092900,150,32,52478,Brandon Jones,MIA,left,46.61,19.87,1.43,4.66,0.16,227.02,18.65,SS,0.820060973,0,0
2022092900,171,14,54936,Kader Kohou,MIA,left,39.81,37.02,3.27,4.28,0.34,133.79,105.86,CB,4.510099777,1,0
2022092900,251,49,42390,Eric Rowe,MIA,left,14.42,43.39,0.49,2.71,0.06,255.99,316.34,SS,1.085034562,0,0
2022092900,334,42,47855,Germaine Pratt,CIN,right,39.64,36.53,1.57,1.58,0.16,256.88,82.54,OLB,0.582494635,0,0
2022092900,355,26,46123,Jessie Bates,CIN,right,66.8,31.98,0.48,5.42,0.06,280.32,73.2,FS,1.664331698,0,0
2022092900,383,26,46123,Jessie Bates,CIN,right,86.78,29.88,2.63,3.69,0.25,276.3,29.72,FS,1.498932954,0,0
2022092900,429,9,43350,Vonn Bell,CIN,right,99.62,53.4,5.92,4.04,0.59,351.25,351.69,SS,9.865987026,1,0
2022092900,458,62,46146,Sam Hubbard,CIN,right,98.17,9.25,1.91,4.36,0.2,148.21,163.14,DE,0.996242942,0,0
2022092900,479,15,47855,Germaine Pratt,CIN,right,105.87,22.41,2.55,3.85,0.25,129.99,77.31,OLB,2.417457342,1,0
2022092900,581,32,44887,Duke Riley,MIA,left,81.17,50.31,8.18,4.4,0.82,320.99,330.17,ILB,3.081314654,1,0
2022092900,639,30,43503,Elandon Roberts,MIA,left,73.59,31.25,2.91,0.87,0.3,70.65,37.64,ILB,0.910933587,0,0
2022092900,732,67,54560,Zachary Carter,CIN,right,35.48,18.51,2.19,3.8,0.23,119.95,119.02,DT,0.79246451,0,0
2022092900,732,51,47855,Germaine Pratt,CIN,right,28.88,19.43,2.07,3.87,0.21,326.87,307.29,OLB,2.299304243,0,1
2022092900,764,25,43350,Vonn Bell,CIN,right,20.02,2.66,6.41,2.01,0.63,121.94,158.72,SS,3.750893227,1,0
2022092900,805,16,46123,Jessie Bates,CIN,right,42.36,41.72,1.85,0.39,0.18,291.89,331.32,FS,1.616168308,0,0
2022092900,836,44,52473,Logan Wilson,CIN,right,42.16,29.15,1.23,0.38,0.12,324.14,338.96,ILB,0.223606798,0,0
2022092900,883,63,42390,Eric Rowe,MIA,left,73.87,51.49,3.96,6.2,0.44,326.85,344.42,SS,1.140701539,0,0
2022092900,944,50,53465,Jevon Holland,MIA,right,64.55,47.04,7.66,5.42,0.79,7.69,9.07,FS,6.31838587,1,0
2022092900,944,15,38548,Melvin Ingram,MIA,right,49.09,33.46,5.29,5,0.52,16.13,316.83,OLB,7.752580216,0,1
2022092900,968,44,46142,Jerome Baker,MIA,right,70.9,34.49,3.39,2.07,0.33,9.13,52.45,ILB,1.462395295,0,0
2022092900,968,31,52464,Raekwon Davis,MIA,right,66.98,31.23,1.74,1.52,0.17,303.32,20.63,NT,1.638841054,0,0
2022092900,1010,56,40030,John Jenkins,MIA,right,77.24,35.59,1.73,1.85,0.17,137.68,47.79,NT,0.852115016,0,0
2022092900,1085,50,54936,Kader Kohou,MIA,right,80.12,3.09,5.34,2.94,0.55,210.39,193.87,CB,2.591929783,1,0
2022092900,1111,28,46142,Jerome Baker,MIA,right,83.42,18.96,1.61,2.07,0.17,55.22,207.83,ILB,4.210106887,1,0
2022092900,1111,3,42444,Trey Flowers,MIA,right,74.23,25.08,4.48,3.49,0.46,313.91,262.02,OLB,1.332216199,0,0
